ObjectID,GlobalId,Name,Description,ObjectType,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m)
169137,1ZJ7td4IvAGu4KNfpiQWc6,Basic Wall:_H-BW-1 + H-WL-1:1145144,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,2.91,30.86,30.33,26.50
169230,1ZJ7td4IvAGu4KNfpiQWWT,Basic Wall:_H-BW-1 + H-WL-1:1145145,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,3.65,38.28,30.68,26.50
169323,1ZJ7td4IvAGu4KNfpiQWkn,Basic Wall:_H-DW-1_12 cm:1145148,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.56,27.74,30.63,26.50
169409,1ZJ7td4IvAGu4KNfpiQWo9,Basic Wall:_H-DW-1_12 cm:1145156,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.60,11.27,30.68,26.50
169495,1ZJ7td4IvAGu4KNfpiQZHR,Basic Wall:_H-DW-1_12 cm:1145166,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.27,5.65,30.68,26.50
169581,3nxvkg9Wb88PlWiSDmi8ho,Basic Wall:_H-DW-1_12 cm:1146840,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.80,14.68,30.68,26.50
169667,3nxvkg9Wb88PlWiSDmi7TB,Basic Wall:_H-DW-1_12 cm:1147489,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.15,37.88,30.63,26.50
169753,3nxvkg9Wb88PlWiSDmi$0G,Basic Wall:_H-DW-2_12 cm FB120':1180986,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,2.21,38.90,30.63,26.50
169906,3nxvkg9Wb88PlWiSDmi$0K,Basic Wall:_H-DW-1_12 cm:1180990,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.32,6.19,28.60,26.50
169991,3nxvkg9Wb88PlWiSDmi$2d,Basic Wall:_H-DW-1_12 cm:1181069,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.65,29.28,30.33,26.50
170095,0wor_XNKT3O8jWMcepQuno,Basic Wall:_H-BW-1:1181130,N/A,Basic Wall:_H-BW-1,No material assigned,0.06,2.06,12.63,8.93
170454,0wor_XNKT3O8jWMcepQunb,Basic Wall:_H-DW-2_12 cm FB120':1181132,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,1.90,34.04,12.63,9.00
170660,0wor_XNKT3O8jWMcepQupN,Basic Wall:_H-DW-1_12 cm:1181133,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.13,37.47,12.63,9.00
170746,0wor_XNKT3O8jWMcepQupR,Basic Wall:_H-DW-1_12 cm:1181134,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.13,37.47,12.63,9.00
170832,0wor_XNKT3O8jWMcepQupV,Basic Wall:_H-DW-1_12 cm:1181135,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.13,37.47,12.63,9.00
170918,0wor_XNKT3O8jWMcepQup3,Basic Wall:_H-DW-1_12 cm:1181136,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.81,32.07,12.63,9.00
171004,0wor_XNKT3O8jWMcepQupt,Basic Wall:_H-DW-1_12 cm:1181137,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.91,33.72,12.63,9.00
171090,0wor_XNKT3O8jWMcepQupW,Basic Wall:_H-DW-1_12 cm:1181138,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.94,34.28,12.63,9.00
171176,0wor_XNKT3O8jWMcepQupf,Basic Wall:_H-DW-1_12 cm:1181139,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.90,71.87,12.63,9.00
171477,0wor_XNKT3O8jWMcepQuyP,Basic Wall:_H-DW-1_12 cm:1181140,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.43,25.51,12.63,9.00
171563,0wor_XNKT3O8jWMcepQuyq,Basic Wall:_H-DW-1_12 cm:1181141,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.67,64.13,12.63,9.00
171649,0wor_XNKT3O8jWMcepQuyu,Basic Wall:_H-DW-1_12 cm:1181142,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.43,25.51,12.63,9.00
171735,0wor_XNKT3O8jWMcepQuyy,Basic Wall:_H-DW-1_12 cm:1181143,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.55,27.57,12.33,9.00
171821,0wor_XNKT3O8jWMcepQuyW,Basic Wall:_H-DW-1_12 cm:1181144,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,5.87,103.69,12.63,9.00
172016,0wor_XNKT3O8jWMcepQu$B,Basic Wall:_H-WL-2_7 cm:1181145,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.20,6.30,12.63,9.00
172102,0wor_XNKT3O8jWMcepQu$F,Basic Wall:_H-WL-2_7 cm:1181146,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.18,5.73,12.63,9.00
172188,0wor_XNKT3O8jWMcepQu$a,Basic Wall:_H-DW-1_12 cm:1181147,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,25.43,444.83,12.63,9.00
172448,0wor_XNKT3O8jWMcepQuuw,Basic Wall:_H-DW-1_12 cm:1181148,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.81,66.52,12.63,9.00
172534,0wor_XNKT3O8jWMcepQuu_,Basic Wall:_H-DW-1_12 cm:1181149,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.33,26.06,12.63,9.00
172891,0wor_XNKT3O8jWMcepQuuY,Basic Wall:_H-DW-1_12 cm:1181150,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,8.91,154.31,12.63,9.00
172977,0wor_XNKT3O8jWMcepQuuc,Basic Wall:_H-DW-1_12 cm:1181151,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.33,26.06,12.63,9.00
173334,0wor_XNKT3O8jWMcepQuvI,Basic Wall:_H-DW-1_12 cm:1181152,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.47,44.19,12.63,9.00
173448,0wor_XNKT3O8jWMcepQuv5,Basic Wall:_H-DW-1_12 cm:1181153,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.22,21.91,12.63,9.00
173534,0wor_XNKT3O8jWMcepQuvE,Basic Wall:_H-DW-1_12 cm:1181154,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.24,22.28,12.63,9.00
173620,0wor_XNKT3O8jWMcepQuvd,Basic Wall:_H-DW-1_12 cm:1181155,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.22,21.91,12.63,9.00
173706,0wor_XNKT3O8jWMcepQuvh,Basic Wall:_H-DW-1_12 cm:1181156,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.13,3.16,12.63,9.00
173792,0wor_XNKT3O8jWMcepQuwL,Basic Wall:_H-DW-3_12 cm CH_FB120':1181157,N/A,Basic Wall:_H-DW-3_12 cm CH_FB120',No material assigned,3.46,60.41,12.63,9.00
173885,0wor_XNKT3O8jWMcepQuwP,Basic Wall:_H-DW-1_12 cm:1181158,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.81,66.52,12.63,9.00
173971,0wor_XNKT3O8jWMcepQuw1,Basic Wall:_H-DW-1_12 cm:1181159,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.20,58.63,12.63,9.00
174283,0wor_XNKT3O8jWMcepQuw5,Basic Wall:_H-DW-1_12 cm:1181160,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.36,24.22,12.68,9.00
174369,0wor_XNKT3O8jWMcepQuwF,Basic Wall:_H-DW-1_12 cm:1181161,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.00,18.14,12.68,9.00
174455,0wor_XNKT3O8jWMcepQuwp,Basic Wall:_H-DW-1_12 cm:1181162,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.52,27.03,12.68,9.00
174541,0wor_XNKT3O8jWMcepQuwt,Basic Wall:_H-DW-1_12 cm:1181163,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.25,22.32,12.68,9.00
174627,0wor_XNKT3O8jWMcepQuw$,Basic Wall:_H-DW-1_12 cm:1181164,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.81,66.52,12.63,9.00
174713,0wor_XNKT3O8jWMcepQuwd,Basic Wall:_H-DW-1_12 cm:1181165,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.12,20.40,12.63,9.00
174859,0wor_XNKT3O8jWMcepQuwh,Basic Wall:_H-DW-1_12 cm:1181166,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.73,49.26,12.63,9.00
174945,0wor_XNKT3O8jWMcepQuxM,Basic Wall:_H-WL-2_7 cm:1181167,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.26,8.06,12.63,9.00
175031,0wor_XNKT3O8jWMcepQuxN,Basic Wall:_H-WL-2_7 cm:1181168,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.28,8.53,12.63,9.00
175117,0wor_XNKT3O8jWMcepQuxP,Basic Wall:_H-WL-2_7 cm:1181169,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.29,9.05,12.63,9.00
175203,0wor_XNKT3O8jWMcepQuaS,Basic Wall:_H-DW-1_12 cm:1181170,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.59,11.04,12.63,9.00
175289,0wor_XNKT3O8jWMcepQucI,Basic Wall:_H-DW-1_12 cm:1181171,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,8.91,154.31,12.63,9.00
175375,0wor_XNKT3O8jWMcepQucD,Basic Wall:_H-DW-1_12 cm:1181172,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.22,21.83,12.63,9.00
175461,0wor_XNKT3O8jWMcepQucr,Basic Wall:_H-DW-1_12 cm:1181174,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.87,16.73,12.63,9.00
175607,0wor_XNKT3O8jWMcepQucv,Basic Wall:_H-DW-1_12 cm:1181175,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.24,22.21,12.63,9.00
175693,0wor_XNKT3O8jWMcepQucX,Basic Wall:_H-DW-1_12 cm:1181176,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,4.27,78.70,12.63,9.00
176049,0wor_XNKT3O8jWMcepQucg,Basic Wall:_H-DW-1_12 cm:1181177,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.51,64.12,12.68,9.00
176373,0wor_XNKT3O8jWMcepQudI,Basic Wall:_H-DW-1_12 cm:1181178,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.46,44.04,12.63,9.00
176487,0wor_XNKT3O8jWMcepQudZ,Basic Wall:_H-DW-1_12 cm:1181179,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.46,44.04,12.63,9.00
176601,0wor_XNKT3O8jWMcepQuW6,Basic Wall:_H-DW-1_12 cm:1181180,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.82,12.63,9.00
176687,0wor_XNKT3O8jWMcepQuWr,Basic Wall:_H-DW-1_12 cm:1181181,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.24,22.21,12.63,9.00
176773,0wor_XNKT3O8jWMcepQuWi,Basic Wall:_H-BW-1 + 2xH-WL-1:1181182,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,10.46,107.72,12.63,9.00
177048,0wor_XNKT3O8jWMcepQuXG,Basic Wall:_H-BW-1 + 2xH-WL-1:1181183,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,3.67,38.54,12.63,9.00
177141,0wor_XNKT3O8jWMcepQuXK,Basic Wall:_H-BW-1 + 2xH-WL-1:1181184,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,6.68,68.85,12.63,9.00
177234,0wor_XNKT3O8jWMcepQuXy,Basic Wall:_H-DW-1_12 cm:1181185,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.44,26.71,12.63,9.00
177398,0wor_XNKT3O8jWMcepQuXW,Basic Wall:_H-DW-1_12 cm:1181186,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.11,20.81,12.63,9.00
177629,3uUEdjXwb8ne5c35n3AMBB,Basic Wall:_H-DW-2_12 cm FB120':1181187,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,7.25,125.63,12.63,9.00
177722,3uUEdjXwb8ne5c35n3AMB7,Basic Wall:_H-DW-2_12 cm FB120':1181188,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,4.61,81.58,12.63,9.00
177928,3uUEdjXwb8ne5c35n3AMB3,Basic Wall:_H-BW-1 + 2xH-WL-1:1181189,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,1.33,16.73,12.63,9.00
178049,3uUEdjXwb8ne5c35n3AMBK,Basic Wall:_H-DW-1_12 cm:1181190,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.20,39.39,12.63,9.00
178135,3uUEdjXwb8ne5c35n3AMBG,Basic Wall:_H-DW-1_12 cm:1181191,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.20,22.92,12.63,9.00
178221,3uUEdjXwb8ne5c35n3AMB$,Basic Wall:_H-DW-1_12 cm:1181192,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.76,31.15,12.63,9.00
178307,3uUEdjXwb8ne5c35n3AMBx,Basic Wall:_H-DW-1_12 cm:1181193,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,6.56,115.84,12.63,9.00
178546,3uUEdjXwb8ne5c35n3AM4U,Basic Wall:_H-DW-1_12 cm:1181194,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.71,30.25,12.63,9.00
178632,3uUEdjXwb8ne5c35n3AM4Q,Basic Wall:_H-DW-1_12 cm:1181195,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.22,21.83,12.63,9.00
178718,3uUEdjXwb8ne5c35n3AM4r,Basic Wall:_H-DW-1_12 cm:1181196,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.72,30.48,12.63,9.00
178804,3uUEdjXwb8ne5c35n3AM4n,Basic Wall:_H-DW-1_12 cm:1181197,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.66,29.57,12.63,9.00
178890,3uUEdjXwb8ne5c35n3AM5F,Basic Wall:_H-DW-1_12 cm:1181198,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,8.16,142.89,12.63,9.00
178976,3uUEdjXwb8ne5c35n3AM5B,Basic Wall:_H-DW-1_12 cm:1181199,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.53,45.88,12.63,9.00
179235,3uUEdjXwb8ne5c35n3AM57,Basic Wall:_H-DW-2_12 cm FB120':1181200,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,10.68,185.20,12.63,9.00
179441,3uUEdjXwb8ne5c35n3AM5O,Basic Wall:_H-DW-1_12 cm:1181201,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.42,26.13,12.63,9.00
179598,3uUEdjXwb8ne5c35n3AM5H,Basic Wall:_H-DW-1_12 cm:1181202,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.07,37.16,12.63,9.00
179684,3uUEdjXwb8ne5c35n3AM5l,Basic Wall:_H-BW-1 + H-WL-1:1181203,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,4.91,51.44,12.63,9.00
179837,3uUEdjXwb8ne5c35n3AM5h,Basic Wall:_H-BW-1 + 2xH-WL-1:1181204,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.64,7.93,12.63,9.00
179930,3uUEdjXwb8ne5c35n3AM5d,Basic Wall:_H-BW-1 + 2xH-WL-1:1181205,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.80,9.54,12.63,9.00
180023,3uUEdjXwb8ne5c35n3AM5Z,Basic Wall:_H-BW-1 + 2xH-WL-1:1181206,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,1.13,12.93,12.63,9.00
180116,3uUEdjXwb8ne5c35n3AM5$,Basic Wall:_H-BW-1 + 2xH-WL-1:1181207,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.64,7.93,12.63,9.00
180209,3uUEdjXwb8ne5c35n3AM5x,Basic Wall:_H-BW-1 + 2xH-WL-1:1181208,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.67,9.64,12.63,9.00
180302,3uUEdjXwb8ne5c35n3AM5n,Basic Wall:_H-DW-1_12 cm:1181209,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.25,5.22,12.63,9.00
180388,3uUEdjXwb8ne5c35n3AM69,Basic Wall:_H-DW-1_12 cm:1181210,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.23,39.20,12.63,9.00
180474,3uUEdjXwb8ne5c35n3AM65,Basic Wall:_H-DW-1_12 cm:1181211,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,8.43,146.82,12.63,9.00
180560,3uUEdjXwb8ne5c35n3AM61,Basic Wall:_H-DW-1_12 cm:1181212,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,4.49,79.78,12.63,9.00
180674,3uUEdjXwb8ne5c35n3AM6T,Basic Wall:_H-DW-2_12 cm FB120':1181213,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,11.31,196.37,12.63,9.00
180994,3uUEdjXwb8ne5c35n3AM6s,Basic Wall:_H-DW-1_12 cm:1181214,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,6.33,112.80,12.63,9.00
181108,3uUEdjXwb8ne5c35n3AM70,Basic Wall:_H-DW-1_12 cm:1181216,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.85,32.71,12.63,9.00
181194,3uUEdjXwb8ne5c35n3AM7L,Basic Wall:_H-BW-1 + 2xH-WL-1:1181218,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,5.76,59.59,12.63,9.00
181287,3uUEdjXwb8ne5c35n3AM7H,Basic Wall:_H-BW-1 + 2xH-WL-1:1181219,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.84,10.00,12.63,9.00
181380,3uUEdjXwb8ne5c35n3AM7b,Basic Wall:_H-DW-1_12 cm:1181222,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.50,26.68,12.63,9.00
181466,3uUEdjXwb8ne5c35n3AM0V,Basic Wall:_H-DW-1_12 cm:1181227,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.77,50.50,12.63,9.00
181552,3uUEdjXwb8ne5c35n3AM0R,Basic Wall:_H-DW-1_12 cm:1181228,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.97,36.52,12.63,9.00
181785,3uUEdjXwb8ne5c35n3AM0$,Basic Wall:_H-DW-1_12 cm:1181229,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.51,9.63,12.63,9.00
181871,3uUEdjXwb8ne5c35n3AM0t,Basic Wall:_H-DW-1_12 cm:1181230,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.00,19.31,12.63,9.00
181957,3uUEdjXwb8ne5c35n3AM0p,Basic Wall:_H-WL-2x2_25 cm:1181231,N/A,Basic Wall:_H-WL-2x2_25 cm,No material assigned,0.88,9.36,12.63,9.00
182043,3uUEdjXwb8ne5c35n3AM1l,Basic Wall:_H-DW-1_12 cm:1181232,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.88,16.89,12.63,9.00
182157,3uUEdjXwb8ne5c35n3AM23,Basic Wall:_H-DW-1_12 cm:1181233,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.68,47.01,12.63,9.00
182243,3uUEdjXwb8ne5c35n3AM2P,Basic Wall:_H-DW-1_12 cm:1181234,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.58,62.85,12.63,9.00
182329,3uUEdjXwb8ne5c35n3AM2I,Basic Wall:_H-DW-1_12 cm:1181235,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.21,56.07,12.63,9.00
182415,3uUEdjXwb8ne5c35n3AM2k,Basic Wall:_H-DW-1_12 cm:1181236,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,5.62,99.91,12.63,9.00
183074,3uUEdjXwb8ne5c35n3AM2u,Basic Wall:_H-DW-1_12 cm:1181238,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.59,28.28,12.63,9.00
183160,3uUEdjXwb8ne5c35n3AM2q,Basic Wall:_H-DW-1_12 cm:1181239,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.14,21.85,12.63,9.00
183246,3uUEdjXwb8ne5c35n3AM3E,Basic Wall:_H-BW-1 + 2xH-WL-1:1181241,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.80,9.77,12.63,9.00
183449,3uUEdjXwb8ne5c35n3AM3o,Basic Wall:_H-BW-1 + 2xH-WL-1:1181244,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,0.81,9.77,12.63,9.00
183610,3uUEdjXwb8ne5c35n3APz4,Basic Wall:_H-BW-1 + 2xH-WL-1:1181245,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,20.99,212.95,12.63,9.00
183703,3uUEdjXwb8ne5c35n3APzl,Basic Wall:_H-DW-1_12 cm:1181246,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.57,27.91,12.63,9.00
183789,3uUEdjXwb8ne5c35n3APzh,Basic Wall:_H-DW-1_12 cm:1181247,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.57,27.91,12.63,9.00
183875,3uUEdjXwb8ne5c35n3APzy,Basic Wall:_H-DW-1_12 cm:1181248,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.64,11.97,12.63,9.00
183961,3uUEdjXwb8ne5c35n3APzu,Basic Wall:_H-DW-1_12 cm:1181249,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.31,6.15,12.63,9.00
184047,3uUEdjXwb8ne5c35n3APzq,Basic Wall:_H-DW-1_12 cm:1181250,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.45,8.56,12.63,9.00
184133,3uUEdjXwb8ne5c35n3AP_D,Basic Wall:_H-DW-1_12 cm:1181251,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.51,9.72,12.63,9.00
184219,3uUEdjXwb8ne5c35n3AP_9,Basic Wall:_H-DW-1_12 cm:1181252,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.70,12.87,12.63,9.00
184305,3uUEdjXwb8ne5c35n3AP_5,Basic Wall:_H-DW-1_12 cm:1181253,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.57,27.91,12.63,9.00
184391,3uUEdjXwb8ne5c35n3AP_J,Basic Wall:_H-DW-1_12 cm:1181254,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.65,12.12,12.63,9.00
184477,3uUEdjXwb8ne5c35n3AP_l,Basic Wall:_H-DW-1_12 cm:1181255,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.31,6.15,12.63,9.00
184563,3uUEdjXwb8ne5c35n3AP_h,Basic Wall:_H-DW-1_12 cm:1181256,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.45,8.56,12.63,9.00
184649,3uUEdjXwb8ne5c35n3AP_d,Basic Wall:_H-DW-1_12 cm:1181257,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.51,9.72,12.63,9.00
184735,3uUEdjXwb8ne5c35n3AP_Z,Basic Wall:_H-DW-1_12 cm:1181258,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.70,12.87,12.63,9.00
184821,3uUEdjXwb8ne5c35n3AP_$,Basic Wall:_H-DW-1_12 cm:1181259,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.57,27.91,12.63,9.00
184907,3uUEdjXwb8ne5c35n3AP$5,Basic Wall:_H-DW-1_12 cm:1181260,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.57,27.91,12.63,9.00
184993,3uUEdjXwb8ne5c35n3AP$1,Basic Wall:_H-DW-1_12 cm:1181261,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,2.20,38.87,12.63,9.00
185328,3uUEdjXwb8ne5c35n3APr6,Basic Wall:_H-BW-1 + 2xH-WL-1:1181263,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,25.31,261.07,12.63,9.00
185481,3uUEdjXwb8ne5c35n3APrg,Basic Wall:_H-DW-1_12 cm:1181265,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.95,34.40,12.63,9.00
185567,3uUEdjXwb8ne5c35n3APrc,Basic Wall:_H-DW-1_12 cm:1181266,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.95,34.40,12.63,9.00
185653,3uUEdjXwb8ne5c35n3APrY,Basic Wall:_H-DW-1_12 cm:1181267,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.57,10.62,12.63,9.00
185739,3uUEdjXwb8ne5c35n3APr_,Basic Wall:_H-DW-1_12 cm:1181268,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.84,15.33,12.63,9.00
185825,3uUEdjXwb8ne5c35n3APrw,Basic Wall:_H-DW-1_12 cm:1181269,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.67,12.45,12.63,9.00
185911,3uUEdjXwb8ne5c35n3APrp,Basic Wall:_H-DW-1_12 cm:1181270,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.26,5.37,12.63,9.00
185997,3uUEdjXwb8ne5c35n3APsF,Basic Wall:_H-DW-1_12 cm:1181271,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.39,7.66,12.63,9.00
186083,3uUEdjXwb8ne5c35n3APsB,Basic Wall:_H-DW-1_12 cm:1181272,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,5.68,101.25,12.63,9.00
186169,3uUEdjXwb8ne5c35n3APs7,Basic Wall:_H-DW-1_12 cm:1181273,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.95,34.40,12.63,9.00
186255,3uUEdjXwb8ne5c35n3APs3,Basic Wall:_H-DW-1_12 cm:1181274,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.31,6.27,12.63,9.00
186341,3uUEdjXwb8ne5c35n3APsR,Basic Wall:_H-DW-1_12 cm:1181276,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.79,14.43,12.63,9.00
186427,3uUEdjXwb8ne5c35n3APsN,Basic Wall:_H-DW-1_12 cm:1181277,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.39,7.62,12.63,9.00
186513,3uUEdjXwb8ne5c35n3APsJ,Basic Wall:_H-DW-1_12 cm:1181278,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.67,12.45,12.63,9.00
186599,3uUEdjXwb8ne5c35n3APsb,Basic Wall:_H-BW-1 + 2xH-WL-1:1181279,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,2.74,29.17,12.63,9.00
187087,3uUEdjXwb8ne5c35n3APsr,Basic Wall:_H-BW-1 + 2xH-WL-1:1181283,N/A,Basic Wall:_H-BW-1 + 2xH-WL-1,No material assigned,2.70,28.71,12.63,9.00
